[2025-08-29T20:04:35.053Z] GET / -> 200 (15ms)
[2025-08-29T20:13:01.007Z] GET /@id/__vite-browser-external:crypto -> 200 (0ms)
[2025-08-29T20:13:01.065Z] GET /favicon.ico -> 200 (3ms)
[2025-08-29T20:15:14.804Z] GET / -> 200 (33ms)
[2025-08-29T20:15:15.044Z] GET /@react-refresh -> 200 (6ms)
[2025-08-29T20:15:15.046Z] GET /.well-known/appspecific/com.chrome.devtools.json -> 200 (9ms)
[2025-08-29T20:15:15.050Z] GET /@vite/client -> 200 (13ms)
[2025-08-29T20:15:15.053Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (1ms)
[2025-08-29T20:15:15.058Z] GET /src/main.tsx -> 200 (20ms)
[2025-08-29T20:15:15.087Z] GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=3d9986f6 -> 200 (27ms)
[2025-08-29T20:15:15.087Z] GET /node_modules/.vite/deps/react.js?v=3d9986f6 -> 200 (27ms)
[2025-08-29T20:15:15.087Z] GET /node_modules/.vite/deps/react-dom_client.js?v=3d9986f6 -> 200 (27ms)
[2025-08-29T20:15:15.087Z] GET /node_modules/.vite/deps/react-router-dom.js?v=3d9986f6 -> 200 (27ms)
[2025-08-29T20:15:15.087Z] GET /node_modules/.vite/deps/styled-components.js?v=3d9986f6 -> 200 (27ms)
[2025-08-29T20:15:15.090Z] GET /src/App.tsx -> 200 (30ms)
[2025-08-29T20:15:15.091Z] GET /src/styles/global.ts -> 200 (31ms)
[2025-08-29T20:15:15.162Z] GET /node_modules/.vite/deps/chunk-I4MZPW7S.js?v=3d9986f6 -> 200 (71ms)
[2025-08-29T20:15:15.163Z] GET /node_modules/.vite/deps/chunk-QXLG2TGQ.js?v=3d9986f6 -> 200 (72ms)
[2025-08-29T20:15:15.208Z] GET /src/pages/Flows.ts -> 500 (114ms)
[2025-08-29T20:15:15.209Z] GET /src/contexts/AuthContext.tsx -> 200 (115ms)
[2025-08-29T20:15:15.209Z] GET /src/components/Navbar.tsx -> 200 (115ms)
[2025-08-29T20:15:15.209Z] GET /src/components/Sidebar.tsx -> 200 (115ms)
[2025-08-29T20:15:15.209Z] GET /src/components/CredentialSetupModal.tsx -> 200 (115ms)
[2025-08-29T20:15:15.209Z] GET /src/pages/Dashboard.tsx -> 200 (115ms)
[2025-08-29T20:15:15.209Z] GET /src/pages/Configuration.tsx -> 200 (115ms)
[2025-08-29T20:15:15.209Z] GET /src/pages/Documentation.tsx -> 200 (115ms)
[2025-08-29T20:15:15.209Z] GET /src/pages/Login.tsx -> 200 (115ms)
[2025-08-29T20:15:15.209Z] GET /src/pages/Callback.tsx -> 200 (115ms)
[2025-08-29T20:15:15.229Z] GET /favicon.ico -> 200 (4ms)
[2025-08-29T20:15:51.884Z] GET / -> 200 (2ms)
[2025-08-29T20:15:51.949Z] GET /src/main.tsx?t=1756498551870 -> 200 (6ms)
[2025-08-29T20:15:51.949Z] GET /@react-refresh -> 200 (5ms)
[2025-08-29T20:15:51.949Z] GET /@vite/client -> 200 (11ms)
[2025-08-29T20:15:51.963Z] GET /.well-known/appspecific/com.chrome.devtools.json -> 200 (21ms)
[2025-08-29T20:15:51.999Z] GET /node_modules/.vite/deps/react.js?v=3d9986f6 -> 200 (36ms)
[2025-08-29T20:15:51.984Z] GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=3d9986f6 -> 200 (21ms)
[2025-08-29T20:15:51.999Z] GET /node_modules/.vite/deps/react-dom_client.js?v=3d9986f6 -> 200 (35ms)
[2025-08-29T20:15:51.999Z] GET /node_modules/.vite/deps/react-router-dom.js?v=3d9986f6 -> 200 (34ms)
[2025-08-29T20:15:51.999Z] GET /src/App.tsx?t=1756498551870 -> 200 (33ms)
[2025-08-29T20:15:51.999Z] GET /node_modules/.vite/deps/styled-components.js?v=3d9986f6 -> 200 (33ms)
[2025-08-29T20:15:51.999Z] GET /src/styles/global.ts -> 200 (33ms)
[2025-08-29T20:15:51.999Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (32ms)
[2025-08-29T20:15:52.014Z] GET /node_modules/.vite/deps/chunk-I4MZPW7S.js?v=3d9986f6 -> 200 (14ms)
[2025-08-29T20:15:52.014Z] GET /src/components/Sidebar.tsx -> 200 (8ms)
[2025-08-29T20:15:52.014Z] GET /src/components/Navbar.tsx -> 200 (8ms)
[2025-08-29T20:15:52.014Z] GET /src/pages/Dashboard.tsx -> 200 (7ms)
[2025-08-29T20:15:52.014Z] GET /src/contexts/AuthContext.tsx -> 200 (8ms)
[2025-08-29T20:15:52.014Z] GET /node_modules/.vite/deps/chunk-QXLG2TGQ.js?v=3d9986f6 -> 200 (13ms)
[2025-08-29T20:15:52.014Z] GET /src/components/CredentialSetupModal.tsx -> 200 (8ms)
[2025-08-29T20:15:52.014Z] GET /src/pages/Flows.tsx -> 200 (7ms)
[2025-08-29T20:15:52.014Z] GET /src/pages/Documentation.tsx -> 200 (7ms)
[2025-08-29T20:15:52.014Z] GET /src/pages/Configuration.tsx -> 200 (7ms)
[2025-08-29T20:15:52.014Z] GET /src/pages/Login.tsx -> 200 (6ms)
[2025-08-29T20:15:52.014Z] GET /src/pages/Callback.tsx -> 200 (5ms)
[2025-08-29T20:15:52.021Z] GET /node_modules/.vite/deps/react-icons_fi.js?v=3d9986f6 -> 200 (2ms)
[2025-08-29T20:15:52.022Z] GET /src/utils/storage.ts -> 200 (2ms)
[2025-08-29T20:15:52.022Z] GET /src/config/pingone.ts -> 200 (2ms)
[2025-08-29T20:15:52.022Z] GET /src/utils/oauth.ts -> 200 (2ms)
[2025-08-29T20:15:52.022Z] GET /src/components/Card.tsx -> 200 (1ms)
[2025-08-29T20:15:52.025Z] GET /@id/__vite-browser-external:crypto -> 200 (1ms)
[2025-08-29T20:15:52.085Z] GET /favicon.ico -> 200 (2ms)
[2025-08-29T20:18:01.500Z] GET / -> 200 (4ms)
[2025-08-29T20:18:01.547Z] GET /src/main.tsx?t=1756498600945 -> 200 (6ms)
[2025-08-29T20:18:01.547Z] GET /@vite/client -> 200 (17ms)
[2025-08-29T20:18:01.547Z] GET /@react-refresh -> 200 (5ms)
[2025-08-29T20:18:01.550Z] GET /.well-known/appspecific/com.chrome.devtools.json -> 200 (21ms)
[2025-08-29T20:18:01.553Z] GET /node_modules/.vite/deps/react.js?v=3d9986f6 -> 200 (3ms)
[2025-08-29T20:18:01.553Z] GET /node_modules/.vite/deps/react-dom_client.js?v=3d9986f6 -> 200 (2ms)
[2025-08-29T20:18:01.554Z] GET /node_modules/.vite/deps/react-router-dom.js?v=3d9986f6 -> 200 (3ms)
[2025-08-29T20:18:01.554Z] GET /src/App.tsx?t=1756498600945 -> 200 (3ms)
[2025-08-29T20:18:01.553Z] GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=3d9986f6 -> 200 (3ms)
[2025-08-29T20:18:01.554Z] GET /node_modules/.vite/deps/styled-components.js?v=3d9986f6 -> 200 (2ms)
[2025-08-29T20:18:01.554Z] GET /src/styles/global.ts -> 200 (2ms)
[2025-08-29T20:18:01.554Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (2ms)
[2025-08-29T20:18:01.562Z] GET /node_modules/.vite/deps/chunk-I4MZPW7S.js?v=3d9986f6 -> 200 (7ms)
[2025-08-29T20:18:01.564Z] GET /node_modules/.vite/deps/chunk-QXLG2TGQ.js?v=3d9986f6 -> 200 (5ms)
[2025-08-29T20:18:01.572Z] GET /src/contexts/AuthContext.tsx -> 200 (9ms)
[2025-08-29T20:18:01.579Z] GET /src/components/Navbar.tsx -> 200 (15ms)
[2025-08-29T20:18:01.579Z] GET /src/components/CredentialSetupModal.tsx -> 200 (14ms)
[2025-08-29T20:18:01.579Z] GET /src/components/Sidebar.tsx -> 200 (14ms)
[2025-08-29T20:18:01.579Z] GET /src/pages/Dashboard.tsx -> 200 (13ms)
[2025-08-29T20:18:01.579Z] GET /src/pages/Flows.tsx?t=1756498600945 -> 200 (13ms)
[2025-08-29T20:18:01.579Z] GET /src/pages/Configuration.tsx -> 200 (13ms)
[2025-08-29T20:18:01.579Z] GET /src/pages/Documentation.tsx -> 200 (13ms)
[2025-08-29T20:18:01.579Z] GET /src/pages/Callback.tsx -> 200 (11ms)
[2025-08-29T20:18:01.579Z] GET /src/pages/Login.tsx -> 200 (12ms)
[2025-08-29T20:18:01.586Z] GET /src/utils/storage.ts -> 200 (5ms)
[2025-08-29T20:18:01.586Z] GET /src/config/pingone.ts -> 200 (5ms)
[2025-08-29T20:18:01.587Z] GET /src/utils/oauth.ts -> 200 (5ms)
[2025-08-29T20:18:01.587Z] GET /node_modules/.vite/deps/react-icons_fi.js?v=3d9986f6 -> 200 (5ms)
[2025-08-29T20:18:01.587Z] GET /src/components/Card.tsx -> 200 (4ms)
[2025-08-29T20:18:01.590Z] GET /@id/__vite-browser-external:crypto -> 200 (1ms)
[2025-08-29T20:18:01.645Z] GET /favicon.ico -> 200 (1ms)
[2025-08-29T20:23:24.330Z] GET / -> 200 (13ms)
[2025-08-29T20:23:24.524Z] GET /@react-refresh -> 200 (6ms)
[2025-08-29T20:23:24.527Z] GET /.well-known/appspecific/com.chrome.devtools.json -> 200 (10ms)
[2025-08-29T20:23:24.530Z] GET /@vite/client -> 200 (13ms)
[2025-08-29T20:23:24.533Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (1ms)
[2025-08-29T20:23:24.539Z] GET /src/main.tsx -> 200 (21ms)
[2025-08-29T20:23:24.561Z] GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=3d9986f6 -> 200 (3ms)
[2025-08-29T20:23:24.561Z] GET /node_modules/.vite/deps/react.js?v=3d9986f6 -> 200 (2ms)
[2025-08-29T20:23:24.561Z] GET /node_modules/.vite/deps/react-dom_client.js?v=3d9986f6 -> 200 (2ms)
[2025-08-29T20:23:24.562Z] GET /node_modules/.vite/deps/react-router-dom.js?v=3d9986f6 -> 200 (3ms)
[2025-08-29T20:23:24.562Z] GET /node_modules/.vite/deps/styled-components.js?v=3d9986f6 -> 200 (2ms)
[2025-08-29T20:23:24.566Z] GET /src/App.tsx -> 200 (6ms)
[2025-08-29T20:23:24.570Z] GET /src/styles/global.ts -> 200 (10ms)
[2025-08-29T20:23:24.572Z] GET /node_modules/.vite/deps/chunk-I4MZPW7S.js?v=3d9986f6 -> 200 (6ms)
[2025-08-29T20:23:24.637Z] GET /node_modules/.vite/deps/chunk-QXLG2TGQ.js?v=3d9986f6 -> 200 (70ms)
[2025-08-29T20:23:24.656Z] GET /src/components/Navbar.tsx -> 200 (84ms)
[2025-08-29T20:23:24.656Z] GET /src/pages/Dashboard.tsx -> 200 (84ms)
[2025-08-29T20:23:24.657Z] GET /src/pages/Flows.tsx -> 200 (85ms)
[2025-08-29T20:23:24.657Z] GET /src/pages/Documentation.tsx -> 200 (85ms)
[2025-08-29T20:23:24.657Z] GET /src/pages/Callback.tsx -> 200 (85ms)
[2025-08-29T20:23:24.660Z] GET /src/components/Sidebar.tsx -> 200 (88ms)
[2025-08-29T20:23:24.660Z] GET /src/components/CredentialSetupModal.tsx -> 200 (88ms)
[2025-08-29T20:23:24.660Z] GET /src/contexts/AuthContext.tsx -> 200 (88ms)
[2025-08-29T20:23:24.660Z] GET /src/pages/Configuration.tsx -> 200 (88ms)
[2025-08-29T20:23:24.661Z] GET /src/pages/Login.tsx -> 200 (89ms)
[2025-08-29T20:23:24.666Z] GET /node_modules/.vite/deps/react-icons_fi.js?v=3d9986f6 -> 200 (5ms)
[2025-08-29T20:23:24.668Z] GET /src/components/Card.tsx -> 200 (6ms)
[2025-08-29T20:23:24.670Z] GET /src/config/pingone.ts -> 200 (3ms)
[2025-08-29T20:23:24.670Z] GET /src/utils/storage.ts -> 200 (4ms)
[2025-08-29T20:23:24.670Z] GET /src/utils/oauth.ts -> 200 (3ms)
[2025-08-29T20:23:24.871Z] GET /favicon.ico -> 200 (2ms)
[2025-08-29T20:23:34.450Z] GET /login -> 200 (4ms)
[2025-08-29T20:23:34.472Z] GET /src/main.tsx -> 200 (1ms)
[2025-08-29T20:23:34.472Z] GET /@vite/client -> 200 (6ms)
[2025-08-29T20:23:34.477Z] GET /.well-known/appspecific/com.chrome.devtools.json -> 200 (6ms)
[2025-08-29T20:23:34.478Z] GET /@react-refresh -> 200 (4ms)
[2025-08-29T20:23:34.482Z] GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=3d9986f6 -> 200 (1ms)
[2025-08-29T20:23:34.484Z] GET /node_modules/.vite/deps/react.js?v=3d9986f6 -> 200 (1ms)
[2025-08-29T20:23:34.486Z] GET /node_modules/.vite/deps/react-router-dom.js?v=3d9986f6 -> 200 (2ms)
[2025-08-29T20:23:34.486Z] GET /node_modules/.vite/deps/react-dom_client.js?v=3d9986f6 -> 200 (2ms)
[2025-08-29T20:23:34.486Z] GET /src/App.tsx -> 200 (1ms)
[2025-08-29T20:23:34.486Z] GET /src/styles/global.ts -> 200 (1ms)
[2025-08-29T20:23:34.486Z] GET /node_modules/.vite/deps/styled-components.js?v=3d9986f6 -> 200 (1ms)
[2025-08-29T20:23:34.486Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (1ms)
[2025-08-29T20:23:34.503Z] GET /node_modules/.vite/deps/chunk-I4MZPW7S.js?v=3d9986f6 -> 200 (6ms)
[2025-08-29T20:23:34.503Z] GET /node_modules/.vite/deps/chunk-QXLG2TGQ.js?v=3d9986f6 -> 200 (5ms)
[2025-08-29T20:23:34.508Z] GET /src/components/Navbar.tsx -> 200 (5ms)
[2025-08-29T20:23:34.508Z] GET /src/components/Sidebar.tsx -> 200 (5ms)
[2025-08-29T20:23:34.508Z] GET /src/contexts/AuthContext.tsx -> 200 (6ms)
[2025-08-29T20:23:34.508Z] GET /src/components/CredentialSetupModal.tsx -> 200 (5ms)
[2025-08-29T20:23:34.508Z] GET /src/pages/Dashboard.tsx -> 200 (4ms)
[2025-08-29T20:23:34.508Z] GET /src/pages/Flows.tsx -> 200 (4ms)
[2025-08-29T20:23:34.508Z] GET /src/pages/Configuration.tsx -> 200 (4ms)
[2025-08-29T20:23:34.508Z] GET /src/pages/Documentation.tsx -> 200 (4ms)
[2025-08-29T20:23:34.508Z] GET /src/pages/Login.tsx -> 200 (4ms)
[2025-08-29T20:23:34.508Z] GET /src/pages/Callback.tsx -> 200 (4ms)
[2025-08-29T20:23:34.511Z] GET /node_modules/.vite/deps/react-icons_fi.js?v=3d9986f6 -> 200 (1ms)
[2025-08-29T20:23:34.511Z] GET /src/utils/storage.ts -> 200 (1ms)
[2025-08-29T20:23:34.512Z] GET /src/config/pingone.ts -> 200 (1ms)
[2025-08-29T20:23:34.512Z] GET /src/components/Card.tsx -> 200 (1ms)
[2025-08-29T20:23:34.512Z] GET /src/utils/oauth.ts -> 200 (1ms)
[2025-08-29T20:23:34.613Z] GET /favicon.ico -> 200 (1ms)
[2025-08-29T20:24:16.178Z] GET /src/components/Sidebar.tsx?t=1756499056158 -> 200 (7ms)
[2025-08-29T20:24:28.306Z] GET /src/components/Sidebar.tsx?t=1756499068268 -> 200 (34ms)
[2025-08-29T20:24:50.934Z] GET /src/components/Sidebar.tsx?t=1756499090923 -> 200 (8ms)
[2025-08-29T20:25:07.493Z] GET /login -> 200 (4ms)
[2025-08-29T20:25:07.523Z] GET /@vite/client -> 200 (11ms)
[2025-08-29T20:25:07.524Z] GET /.well-known/appspecific/com.chrome.devtools.json -> 200 (12ms)
[2025-08-29T20:25:07.529Z] GET /src/main.tsx?t=1756499090923 -> 200 (6ms)
[2025-08-29T20:25:07.529Z] GET /@react-refresh -> 200 (5ms)
[2025-08-29T20:25:07.532Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (1ms)
[2025-08-29T20:25:07.534Z] GET /src/App.tsx?t=1756499090923 -> 200 (1ms)
[2025-08-29T20:25:07.535Z] GET /src/styles/global.ts -> 200 (0ms)
[2025-08-29T20:25:07.547Z] GET /src/components/Sidebar.tsx?t=1756499090923 -> 304 (0ms)
[2025-08-29T20:25:07.548Z] GET /src/contexts/AuthContext.tsx -> 200 (2ms)
[2025-08-29T20:25:07.548Z] GET /src/components/Navbar.tsx -> 200 (2ms)
[2025-08-29T20:25:07.548Z] GET /src/pages/Dashboard.tsx -> 200 (1ms)
[2025-08-29T20:25:07.555Z] GET /src/pages/Configuration.tsx -> 200 (6ms)
[2025-08-29T20:25:07.555Z] GET /src/pages/Flows.tsx -> 200 (7ms)
[2025-08-29T20:25:07.555Z] GET /src/pages/Documentation.tsx -> 200 (3ms)
[2025-08-29T20:25:07.548Z] GET /src/components/CredentialSetupModal.tsx -> 200 (1ms)
[2025-08-29T20:25:07.555Z] GET /src/pages/Callback.tsx -> 200 (2ms)
[2025-08-29T20:25:07.555Z] GET /src/pages/Login.tsx -> 200 (2ms)
[2025-08-29T20:25:07.558Z] GET /src/utils/storage.ts -> 200 (4ms)
[2025-08-29T20:25:07.558Z] GET /src/config/pingone.ts -> 200 (3ms)
[2025-08-29T20:25:07.558Z] GET /src/utils/oauth.ts -> 200 (2ms)
[2025-08-29T20:25:07.558Z] GET /src/components/Card.tsx -> 200 (2ms)
[2025-08-29T20:25:07.661Z] GET /favicon.ico -> 200 (1ms)
[2025-08-29T20:25:55.315Z] GET /login -> 200 (2ms)
[2025-08-29T20:25:55.341Z] GET /.well-known/appspecific/com.chrome.devtools.json -> 200 (7ms)
[2025-08-29T20:25:55.344Z] GET /@vite/client -> 200 (8ms)
[2025-08-29T20:25:55.351Z] GET /@react-refresh -> 200 (7ms)
[2025-08-29T20:25:55.351Z] GET /src/main.tsx?t=1756499090923 -> 200 (8ms)
[2025-08-29T20:25:55.358Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (1ms)
[2025-08-29T20:25:55.363Z] GET /node_modules/.vite/deps/react.js?v=3d9986f6 -> 200 (5ms)
[2025-08-29T20:25:55.363Z] GET /node_modules/.vite/deps/react-dom_client.js?v=3d9986f6 -> 200 (5ms)
[2025-08-29T20:25:55.363Z] GET /node_modules/.vite/deps/react-router-dom.js?v=3d9986f6 -> 200 (4ms)
[2025-08-29T20:25:55.363Z] GET /node_modules/.vite/deps/styled-components.js?v=3d9986f6 -> 200 (3ms)
[2025-08-29T20:25:55.363Z] GET /src/styles/global.ts -> 200 (3ms)
[2025-08-29T20:25:55.363Z] GET /src/App.tsx?t=1756499090923 -> 200 (4ms)
[2025-08-29T20:25:55.363Z] GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=3d9986f6 -> 200 (6ms)
[2025-08-29T20:25:55.375Z] GET /node_modules/.vite/deps/chunk-I4MZPW7S.js?v=3d9986f6 -> 200 (9ms)
[2025-08-29T20:25:55.375Z] GET /node_modules/.vite/deps/chunk-QXLG2TGQ.js?v=3d9986f6 -> 200 (8ms)
[2025-08-29T20:25:55.375Z] GET /src/contexts/AuthContext.tsx -> 200 (6ms)
[2025-08-29T20:25:55.375Z] GET /src/components/Navbar.tsx -> 200 (6ms)
[2025-08-29T20:25:55.375Z] GET /src/components/CredentialSetupModal.tsx -> 200 (6ms)
[2025-08-29T20:25:55.375Z] GET /src/pages/Dashboard.tsx -> 200 (6ms)
[2025-08-29T20:25:55.375Z] GET /src/pages/Configuration.tsx -> 200 (5ms)
[2025-08-29T20:25:55.375Z] GET /src/pages/Login.tsx -> 200 (5ms)
[2025-08-29T20:25:55.375Z] GET /src/pages/Flows.tsx -> 200 (5ms)
[2025-08-29T20:25:55.375Z] GET /src/components/Sidebar.tsx?t=1756499090923 -> 200 (6ms)
[2025-08-29T20:25:55.375Z] GET /src/pages/Documentation.tsx -> 200 (5ms)
[2025-08-29T20:25:55.375Z] GET /src/pages/Callback.tsx -> 200 (3ms)
[2025-08-29T20:25:55.385Z] GET /node_modules/.vite/deps/react-icons_fi.js?v=3d9986f6 -> 200 (4ms)
[2025-08-29T20:25:55.385Z] GET /src/utils/storage.ts -> 200 (3ms)
[2025-08-29T20:25:55.385Z] GET /src/config/pingone.ts -> 200 (3ms)
[2025-08-29T20:25:55.385Z] GET /src/components/Card.tsx -> 200 (2ms)
[2025-08-29T20:25:55.385Z] GET /src/utils/oauth.ts -> 200 (2ms)
[2025-08-29T20:25:55.489Z] GET /favicon.ico -> 200 (1ms)
[2025-08-29T20:27:03.498Z] GET /src/components/CredentialSetupModal.tsx?t=1756499223470 -> 200 (25ms)
[2025-08-29T20:27:19.315Z] GET /src/components/CredentialSetupModal.tsx?t=1756499239298 -> 200 (15ms)
[2025-08-29T20:30:00.792Z] GET /login -> 200 (5ms)
[2025-08-29T20:30:00.838Z] GET /.well-known/appspecific/com.chrome.devtools.json -> 200 (23ms)
[2025-08-29T20:30:00.847Z] GET /@vite/client -> 200 (26ms)
[2025-08-29T20:30:00.847Z] GET /src/main.tsx?t=1756499239298 -> 200 (8ms)
[2025-08-29T20:30:00.847Z] GET /@react-refresh -> 200 (7ms)
[2025-08-29T20:30:00.857Z] GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=3d9986f6 -> 200 (7ms)
[2025-08-29T20:30:00.857Z] GET /node_modules/.vite/deps/react-dom_client.js?v=3d9986f6 -> 200 (6ms)
[2025-08-29T20:30:00.857Z] GET /node_modules/.vite/deps/react.js?v=3d9986f6 -> 200 (6ms)
[2025-08-29T20:30:00.863Z] GET /node_modules/.vite/deps/styled-components.js?v=3d9986f6 -> 200 (6ms)
[2025-08-29T20:30:00.863Z] GET /src/styles/global.ts -> 200 (5ms)
[2025-08-29T20:30:00.858Z] GET /src/App.tsx?t=1756499239298 -> 200 (5ms)
[2025-08-29T20:30:00.857Z] GET /node_modules/.vite/deps/react-router-dom.js?v=3d9986f6 -> 200 (6ms)
[2025-08-29T20:30:00.863Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (5ms)
[2025-08-29T20:30:00.871Z] GET /node_modules/.vite/deps/chunk-I4MZPW7S.js?v=3d9986f6 -> 200 (9ms)
[2025-08-29T20:30:00.871Z] GET /node_modules/.vite/deps/chunk-QXLG2TGQ.js?v=3d9986f6 -> 200 (8ms)
[2025-08-29T20:30:00.883Z] GET /src/contexts/AuthContext.tsx -> 200 (13ms)
[2025-08-29T20:30:00.883Z] GET /src/components/Navbar.tsx -> 200 (12ms)
[2025-08-29T20:30:00.885Z] GET /src/components/Sidebar.tsx?t=1756499090923 -> 200 (13ms)
[2025-08-29T20:30:00.885Z] GET /src/pages/Flows.tsx -> 200 (10ms)
[2025-08-29T20:30:00.885Z] GET /src/components/CredentialSetupModal.tsx?t=1756499239298 -> 200 (12ms)
[2025-08-29T20:30:00.885Z] GET /src/pages/Dashboard.tsx -> 200 (11ms)
[2025-08-29T20:30:00.885Z] GET /src/pages/Configuration.tsx -> 200 (10ms)
[2025-08-29T20:30:00.885Z] GET /src/pages/Documentation.tsx -> 200 (10ms)
[2025-08-29T20:30:00.886Z] GET /src/pages/Login.tsx -> 200 (11ms)
[2025-08-29T20:30:00.886Z] GET /src/pages/Callback.tsx -> 200 (10ms)
[2025-08-29T20:30:00.890Z] GET /src/utils/storage.ts -> 200 (3ms)
[2025-08-29T20:30:00.891Z] GET /src/config/pingone.ts -> 200 (4ms)
[2025-08-29T20:30:00.891Z] GET /src/components/Card.tsx -> 200 (3ms)
[2025-08-29T20:30:00.891Z] GET /node_modules/.vite/deps/react-icons_fi.js?v=3d9986f6 -> 200 (3ms)
[2025-08-29T20:30:00.891Z] GET /src/utils/oauth.ts -> 200 (4ms)
[2025-08-29T20:30:01.007Z] GET /favicon.ico -> 200 (2ms)
[2025-08-29T20:30:56.757Z] GET /src/components/Sidebar.tsx?t=1756499456741 -> 200 (13ms)
[2025-08-29T20:31:04.616Z] GET /src/components/Sidebar.tsx?t=1756499464601 -> 200 (12ms)
[2025-08-29T20:31:23.611Z] GET /src/components/Sidebar.tsx?t=1756499483598 -> 200 (10ms)
[2025-08-29T20:31:36.788Z] GET /login -> 200 (4ms)
[2025-08-29T20:31:36.812Z] GET /@vite/client -> 200 (10ms)
[2025-08-29T20:31:36.818Z] GET /src/main.tsx?t=1756499483598 -> 200 (5ms)
[2025-08-29T20:31:36.820Z] GET /@react-refresh -> 200 (5ms)
[2025-08-29T20:31:36.821Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (1ms)
[2025-08-29T20:31:36.823Z] GET /.well-known/appspecific/com.chrome.devtools.json -> 200 (11ms)
[2025-08-29T20:31:36.834Z] GET /node_modules/.vite/deps/react_jsx-dev-runtime.js?v=3d9986f6 -> 200 (4ms)
[2025-08-29T20:31:36.834Z] GET /node_modules/.vite/deps/react.js?v=3d9986f6 -> 200 (4ms)
[2025-08-29T20:31:36.834Z] GET /node_modules/.vite/deps/react-router-dom.js?v=3d9986f6 -> 200 (3ms)
[2025-08-29T20:31:36.834Z] GET /node_modules/.vite/deps/styled-components.js?v=3d9986f6 -> 200 (2ms)
[2025-08-29T20:31:36.834Z] GET /src/styles/global.ts -> 200 (2ms)
[2025-08-29T20:31:36.834Z] GET /node_modules/.vite/deps/react-dom_client.js?v=3d9986f6 -> 200 (3ms)
[2025-08-29T20:31:36.834Z] GET /src/App.tsx?t=1756499483598 -> 200 (2ms)
[2025-08-29T20:31:36.846Z] GET /node_modules/.vite/deps/chunk-I4MZPW7S.js?v=3d9986f6 -> 200 (9ms)
[2025-08-29T20:31:36.846Z] GET /src/components/Navbar.tsx -> 200 (6ms)
[2025-08-29T20:31:36.846Z] GET /src/components/Sidebar.tsx?t=1756499483598 -> 200 (6ms)
[2025-08-29T20:31:36.846Z] GET /src/pages/Dashboard.tsx -> 200 (5ms)
[2025-08-29T20:31:36.846Z] GET /node_modules/.vite/deps/chunk-QXLG2TGQ.js?v=3d9986f6 -> 200 (9ms)
[2025-08-29T20:31:36.846Z] GET /src/pages/Configuration.tsx -> 200 (5ms)
[2025-08-29T20:31:36.846Z] GET /src/pages/Documentation.tsx -> 200 (5ms)
[2025-08-29T20:31:36.846Z] GET /src/contexts/AuthContext.tsx -> 200 (7ms)
[2025-08-29T20:31:36.846Z] GET /src/pages/Login.tsx -> 200 (4ms)
[2025-08-29T20:31:36.846Z] GET /src/components/CredentialSetupModal.tsx?t=1756499239298 -> 200 (5ms)
[2025-08-29T20:31:36.846Z] GET /src/pages/Flows.tsx -> 200 (5ms)
[2025-08-29T20:31:36.846Z] GET /src/pages/Callback.tsx -> 200 (4ms)
[2025-08-29T20:31:36.855Z] GET /src/utils/storage.ts -> 200 (3ms)
[2025-08-29T20:31:36.855Z] GET /src/config/pingone.ts -> 200 (3ms)
[2025-08-29T20:31:36.855Z] GET /node_modules/.vite/deps/react-icons_fi.js?v=3d9986f6 -> 200 (3ms)
[2025-08-29T20:31:36.856Z] GET /src/components/Card.tsx -> 200 (4ms)
[2025-08-29T20:31:36.855Z] GET /src/utils/oauth.ts -> 200 (3ms)
[2025-08-29T20:31:36.953Z] GET /favicon.ico -> 200 (1ms)
[2025-08-29T20:31:38.576Z] CLIENT POST / :: AUTHORIZATION GET https://auth.pingone.com/b9817c16-9910-4415-b67e-4ac687da74d9/as/authorize?client_id=a4f963ea-0736-456a-be72-b1fa4f63f81f&redirect_uri=https%3A%2F%2Flocalhost%3A3000%2Fcallback&response_type=code&scope=openid+profile+email&state=***masked***&code_challenge=K5ISZvOUIJMHWENRJYlAwVlILq9MJn4icqUYYQ-WsBw&code_challenge_method=S256
[2025-08-29T20:32:43.009Z] GET / -> 200 (19ms)
[2025-08-29T20:32:43.014Z] GET / -> 204 (2ms)
[2025-08-29T20:32:43.419Z] GET /@react-refresh -> 200 (12ms)
[2025-08-29T20:32:43.426Z] GET /@vite/client -> 200 (20ms)
[2025-08-29T20:32:43.432Z] GET /node_modules/vite/dist/client/env.mjs -> 200 (2ms)
